title,company,location,experience,salary,skills,date_posted,company_rating,company_reviews,role_searched,scraped_date,job_url
Urgent opening For GEN AI Engineer position - Pan India,Virtusa,"Hybrid - Hyderabad, Chennai, Bengaluru",4-9 Yrs,"50,000-3 Lacs PA","Gen AI, LLM, Python, Positioning, Artificial Intelligence, Gen, Pan",1 week ago,3.7,6241  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-urgent-opening-for-gen-ai-engineer-position-pan-india-virtusa-hyderabad-chennai-bengaluru-4-to-9-years-010726010836
Generative and Agentic AI Engineer,EY,"Hybrid - Mumbai, Bengaluru",5-10 Yrs,Not Disclosed,"Generative Ai, Python, Azure, Large Language Model, Natural Language Processing, Retrieval Augmented Generation, AWS, Microsoft Azure",1 week ago,3.4,15004  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-and-agentic-ai-engineer-ey-mumbai-bengaluru-5-to-10-years-300626030743
Lead AI Engineer (Generative AI),Ascendion Engineering,Hybrid - Bengaluru,8-13 Yrs,Not Disclosed,"Agentic Ai, Generative AI, Machine Learning, Python, Gen AI, AI engineer, AWS/Azure/GCP, ML",1 week ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-generative-ai-ascendion-engineering-bengaluru-8-to-13-years-210526027732
GenAI/Agentic AI Engineer,Persistent,Pune,4-9 Yrs,Not Disclosed,"GenAI, Agentic AI, CrewAI / AutoGen / LangGraph / LangChain Agents, LLM, ML, Artificial Intelligence",3 days ago,3.6,5183  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-genai-agentic-ai-engineer-persistent-pune-4-to-9-years-060726027677
Agentic AI Engineer (Mistral),EY,"Hybrid - Pune, Bengaluru, Delhi / NCR",5-10 Yrs,Not Disclosed,"Agentic Ai, Genrative Ai, Large Language Model, mistral ai, open ai, Languages, Open, Large",1 week ago,3.4,15004  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-agentic-ai-engineer-mistral-ey-pune-bengaluru-delhi-ncr-5-to-10-years-300626031939
AI Engineer,EXL,Bengaluru,3-7 Yrs,Not Disclosed,"Data Engineering, Server, Architecture, Artificial Intelligence, Natural Language Processing, Hadoop, Neural Networks, Azure Databricks",6 days ago,3.6,8767  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-exl-bengaluru-3-to-7-years-030726031028
AI Lead Engineer,Visara Human Capital Services,"Mumbai, Hyderabad(Gachibowli), Bengaluru",10-20 Yrs,30-35 Lacs PA,"Fullstack Development, Rest APIs, Javascript, Node.js, Vanilla.js, Azure OpenAI Service, Azure Ai, Express.js",Just now,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-lead-engineer-visara-human-capital-services-mumbai-hyderabad-bengaluru-10-to-20-years-100726011576
AI Engineer - Lead/Architect,Kalpita Technologies,Bengaluru,8-13 Yrs,Not Disclosed,"Computer science, Solution architecture, GIT, Coding, Analytical, Artificial Intelligence, Consulting, Machine learning",1 week ago,3.9,58  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-lead-architect-kalpita-technologies-private-limited-bengaluru-8-to-13-years-020726503359
Gen AI Engineer,C5i,Bengaluru,3-6 Yrs,Not Disclosed,"Agentic Ai, Langgraph, Large Language Model, Retrieval Augmented Generation, Python, Languages, Large, Artificial Intelligence",6 days ago,4.2,623  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-c5i-bengaluru-3-to-6-years-030726020225
Gen AI Engineer,Tata Consultancy Services,"New Delhi, Pune, Bengaluru",5-12 Yrs,Not Disclosed,"langchain, llm, vector db, rag, python, Artificial Intelligence, Vector, Db",1 week ago,3.3,116795  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-tata-consultancy-services-new-delhi-pune-bengaluru-5-to-12-years-290626009074
Junior AI Engineer,Bridge Global,Kochi,0-2 Yrs,1-6 Lacs PA,"generative ai, RAG, LLM, Python, Artificial Intelligence",1 week ago,3.1,25  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-junior-ai-engineer-bridge-global-kochi-0-to-2-years-020726004069
Junior AI Native Engineer,Cerebra,"Hybrid - Hyderabad, Chennai, Bengaluru",2-7 Yrs,10-16 Lacs PA,"AI native, AI Native Engineering, AI, Artificial Intelligence, Native, Engineering",Few hours ago,3.0,20  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-junior-ai-native-engineer-cerebra-hyderabad-chennai-bengaluru-2-to-7-years-100726008914
Generative AI Engineer,Luxoft,Chennai,7-12 Yrs,Not Disclosed,"Ai Engineer, Java, Azure, Generative Ai, Data Engineering, Data Pipelines, Enterprise Systems, Compliance",6 days ago,3.6,852  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-luxoft-india-llp-chennai-7-to-12-years-030726923913
AI Engineer,Datazoic Machines,Chennai,2-4 Yrs,Not Disclosed,"ai engineer, chatbot, mlops, algorithms, python, data pipelines, conversational ai, predictive analytics",2 days ago,3.6,28  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-datazoic-machines-private-limited-chennai-2-to-4-years-070726925125
AI Native Engineer,Cerebra,"Pune, Chennai, Bengaluru",3-8 Yrs,Not Disclosed,"Aiml, SQL, Cicd Methodology, AI engineer, Docker, Cloud, React.js, Angular",1 day ago,3.0,20  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-native-engineer-cerebra-pune-chennai-bengaluru-3-to-8-years-090726029379
Gen AI Engineer,Hiring for GCC,Hybrid - Bengaluru,4-9 Yrs,20-30 Lacs PA,"generative ai, Python, Large Language Model, Azure Cloud, Claude Code, Open API, Retrieval Augmented Generation, Microsoft Azure",1 week ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-wrtr-ink-llp-bengaluru-4-to-9-years-030726013050
AI Engineer - Agentic AI,Tech Mahindra,"Hybrid - Hyderabad, Bengaluru, Delhi / NCR",5-7 Yrs,15-20 Lacs PA,"Agentic Ai, Azure, RAG, LLM, Python, Langchain, Langgraph, GCP",1 week ago,3.3,44235  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-agentic-ai-tech-mahindra-hyderabad-bengaluru-delhi-ncr-5-to-7-years-160626033705
AI Engineer,CGI,Bengaluru,6-7 Yrs,Not Disclosed,"Artificial Intelligence, Tensorflow, Predictive Modeling, Natural Language Processing, Neural Networks, Text Mining, Machine Learning, Deep Learning",2 weeks ago,4.0,5557  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-cgi-information-systems-and-management-consultants-bengaluru-6-to-7-years-250626931938
Gen AI Engineer,Cognizant,"Hyderabad, Pune, Chennai",6-11 Yrs,Not Disclosed,"Generative Ai, Enterprise Gen AI, .Net, AWS, Gen AI Engineer, Gen AI, Gen, Artificial Intelligence",2 weeks ago,3.7,62672  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-cognizant-hyderabad-pune-chennai-6-to-11-years-250626028026
Vertex AI Engineer,Capgemini,"Pune, Bengaluru, Mumbai (All Areas)",5-10 Yrs,Not Disclosed,"GCP, Vertex Ai, Machine Learning, Python, Vertex, Machine, Artificial Intelligence",2 weeks ago,3.6,54772  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-vertex-ai-engineer-capgemini-pune-bengaluru-mumbai-all-areas-5-to-10-years-250626022609
Associate AI Engineer/ AI Engineer,Leading Client,Chennai,2-6 Yrs,Not Disclosed,"Gen AI, Airflow, Azure AI Guardrails, summarization, MLflow, ONNX, text generation, Unity Catalog",2 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-associate-ai-engineer-ai-engineer-sampoorna-consultants-chennai-2-to-6-years-230126926589
Lead Generative AI Engineer,Ascendion Engineering,Hybrid - Bengaluru,5-10 Yrs,Not Disclosed,"generative ai, Retrieval Augmented Generation, Python, Langchain, Langgraph, LLM, Artificial Intelligence, Generation",1 week ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-generative-ai-engineer-ascendion-engineering-bengaluru-5-to-10-years-180626026911
Lead AI Engineer| 8-12 yrs | Bangalore & open To relocation,Reputed Client,Hybrid - Bengaluru,8-12 Yrs,Not Disclosed,"Fullstack Development, Databricks Engineer, SQL, NoSQL, GCP, Data Virtualization, Data Profiling, Data Visualization",1 week ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-8-12-yrs-bangalore-open-to-relocation-gryphon-hytech-services-bengaluru-8-to-12-years-270626003830
Hiring - Lead AI Engineer- Velachery Chennai,Global Healthcare Billing Partners,Chennai,8-12 Yrs,Not Disclosed,"Programming & AI/ML, AI Engineer, GenAI, MLOps & Data Engineering, LangChain, Generative AI & LLM Technologies, LLM, Agentic AI",1 week ago,3.3,648  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-hiring-lead-ai-engineer-velachery-chennai-global-healthcare-billing-partners-chennai-8-to-12-years-270626007129
AI Engineer,Sonata Software,Hybrid - Pune,6-10 Yrs,Not Disclosed,"TypeScript, AI Automation, .NET, Python, Artificial Intelligence, Aiml, Intelligence, Automation",1 week ago,3.4,1528  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-sonata-software-pune-6-to-10-years-030726000068
QE AI Engineer,Radiant Systems,Bengaluru(Whitefield),3-8 Yrs,Not Disclosed,"PyTest, AWS, Python, generative ai, FastAPI, data pipelines, scikit-learn, ML models",2 days ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-qe-ai-engineer-radiant-systems-bengaluru-3-to-8-years-070726013320
Gen AI Engineer,Persistent,"Mumbai, Bengaluru",6-8 Yrs,Not Disclosed,"GenAIVertex AI, Langgraph, Neo4j database graphing, Artificial Intelligence, Neo4j, Gen, DBMS",1 week ago,3.6,5183  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-persistent-mumbai-bengaluru-6-to-8-years-020726009348
GEN AI  Engineer,Mindteck,Kolkata,2-7 Yrs,12-18 Lacs PA,"Large Language Model, GEN AI Engineer, Retrieval Augmented Generation, Machine Learning, Languages, Artificial Intelligence, Large, Generation",2 days ago,3.0,317  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-mindteck-kolkata-2-to-7-years-070726018512
AI Engineer,Metlife,Noida,0-5 Yrs,Not Disclosed,"Generative Ai, RAG, Python, Artificial Intelligence, Retrieval-Augmented Generation, Ml, Intelligence, Generation",1 week ago,4.0,1815  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-metlife-noida-0-to-5-years-300626016144
AI Engineer,Qentelli,Hyderabad,4-12 Yrs,Not Disclosed,"Agentic Ai, generative ai, AWS, Python, Artificial Intelligence",2 days ago,3.6,364  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-qentelli-hyderabad-4-to-12-years-070726035108
AI Engineer (Delhi/NCR),Scout Incorporation,"Hybrid - Noida, New Delhi, Gurugram",2-7 Yrs,Not Disclosed,"Artificial Intelligence, Cloud Technologies, Software Development, Python, AI Engineering, API Integration, Langchain, generative ai",2 days ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-delhi-ncr-scout-incorporation-noida-new-delhi-gurugram-2-to-7-years-010726017325
AI Engineer,Zest Inc,"Chennai, Bengaluru",4-5 Yrs,Not Disclosed,"AI Development, python, data pipelines, ai, cloud platforms, analytics tools, data engineering, javascript",1 week ago,4.5,3  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-zest-inc-chennai-bengaluru-4-to-5-years-290626908588
Hiring For AI Engineer,Transworld Group,Navi Mumbai,2-3 Yrs,10-12 Lacs PA,"ai engineer, Artificial Intelligence, Machine Learning, Hiring, Machine, Intelligence",6 days ago,3.3,111  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-hiring-for-ai-engineer-transworld-group-navi-mumbai-2-to-3-years-030726029748
SB-1456-AI Engineer,Softbiz Solutions,Kochi,1-6 Yrs,Not Disclosed,"c++, python, natural language processing, mathematics, neural networks, machine learning, artificial intelligence, deep learning",1 week ago,5.0,3  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-sb-1456-ai-engineer-softbiz-solutions-pvt-ltd-kochi-1-to-6-years-030726501807
GEN AI Engineer,EY,Hybrid - Hyderabad,5-9 Yrs,Not Disclosed,"Azure, Generative Ai Tools, Fast Api, LLM, Python, RAG, AWS, API Developement",1 week ago,3.4,15004  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-ey-hyderabad-5-to-9-years-300626026361
AI Engineer,CareerFit.ai,"Hybrid - Mumbai, Chennai, Bengaluru",2-5 Yrs,20-30 Lacs PA,"Azure, AI/ML, Generative AI, GCP, Artificial Intelligence, Cloud Platform, Machine Learning, AWS",1 week ago,3.0,2  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-careerfit-ai-mumbai-chennai-bengaluru-2-to-5-years-010726020720
AI Native Engineer,Cerebra,"Hyderabad, Pune, Bengaluru",3-8 Yrs,15-20 Lacs PA,"CI CD Pipeline, LLM APIs, Cloud, SQL, Docker, React.js, Angular, API",1 day ago,3.0,20  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-native-engineer-cerebra-hyderabad-pune-bengaluru-3-to-8-years-090726029725
Lead AI Engineer,Vconstruct,Nagpur,10-15 Yrs,Not Disclosed,"generative ai, Machine Learning, Agentic Ai, Python, Predictive Modeling, Tensorflow, Ai Strategy, Artificial Intelligence",1 week ago,3.7,140  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-vconstruct-nagpur-10-to-15-years-020726026174
AI Engineer,EXL,"Hybrid - Pune, Delhi / NCR",4-6 Yrs,8-17 Lacs PA,"AI Engineer, LLM, Python, Artificial Intelligence, MCP, Intelligence",6 days ago,3.6,8767  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-exl-pune-delhi-ncr-4-to-6-years-030726031415
Generative AI Engineer,Jala Technologies,Hyderabad,2-7 Yrs,Not Disclosed,"algorithms, python, c++, cnn, natural language processing, neural networks, interpersonal skills, machine learning",2 days ago,4.0,2  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-jala-technologies-hyderabad-2-to-7-years-070726500702
Lead AI Engineer,Amantya Technologies,Hybrid - Pune,5-9 Yrs,Not Disclosed,"Artificial Intelligence, Machine Learning, Python, Tensorflow, Knowledge Graphs, Langchain, Langgraph, Large Language Model",1 week ago,4.0,265  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-amantya-technologies-pune-5-to-9-years-010726000142
AI Engineer,Cleartelligence,Hybrid - Hyderabad,5-10 Yrs,15-30 Lacs PA,"TypeScript, AI Agents, Claude Code, Cursor, Python Development, API Integrations, LLM Tooling, RAG",1 week ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-cleartelligence-hyderabad-5-to-10-years-020726019678
Gen AI Engineer,Experian,Hyderabad,2-6 Yrs,Not Disclosed,"Aws, Cd, Ci/Cd, Microservices, Sql, Jenkins, Software Development, Git",3 days ago,3.8,187  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-experian-services-india-private-limited-hyderabad-2-to-6-years-060726922368
AI Native Engineer,Cerebra,"Hyderabad, Pune, Bengaluru",5-10 Yrs,Not Disclosed,"Crewai, Langgraph, LLM APIs, agentic AI solutions, AutoGen, RAG pipeline, Ai Solutions, Artificial Intelligence",1 day ago,3.0,20  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-native-engineer-cerebra-hyderabad-pune-bengaluru-5-to-10-years-090726029577
AI Engineer,UST,Thiruvananthapuram,5-7 Yrs,Not Disclosed,"Computer science, Cloud computing, Version control, GIT, Coding, Artificial Intelligence, Machine learning, Strategic planning",1 week ago,3.7,5826  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-ust-thiruvananthapuram-5-to-7-years-030726501984
Gen AI Engineer-5+Yrs,Databuzz,"Indore, Pune, Ahmedabad",5-8 Yrs,15-25 Lacs PA,"python, NLP, Langchain, lang graph, Natural Language Processing, Azure OpenAI Service, Machine Learning, ML",4 days ago,4.1,7  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-5-yrs-databuzz-indore-pune-ahmedabad-5-to-8-years-050726003777
Agentic AI Engineer,Infosys,Pune,3-5 Yrs,Not Disclosed,"Artificial Intelligence, Tensorflow, Predictive Modeling, Natural Language Processing, Neural Networks, Text Mining, Machine Learning, Deep Learning",2 weeks ago,3.5,49885  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-agentic-ai-engineer-infosys-limited-pune-3-to-5-years-260626910914
Agentic AI Engineer,Experian,Hyderabad,5-10 Yrs,Not Disclosed,"Service management, Solution design, Automation, Prototype, orchestration, Operational excellence, Problem management, ITIL",3 days ago,3.8,187  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-agentic-ai-engineer-experian-plc-hyderabad-5-to-10-years-060726502044
Gen AI Engineer,Gainwell Technologies,"Chennai, Bengaluru",5-15 Yrs,15-35 Lacs PA,"generative ai, Langchain, Machine Learning, Python, Data Science, Large Language Model, Cloud, Aiml",1 week ago,4.1,199  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-gainwell-technologies-chennai-bengaluru-5-to-15-years-020726022201
Lead AI Engineer,Experion,"Kochi, Thiruvananthapuram",7-12 Yrs,Not Disclosed,"Aiml, Retrieval Augmented Generation, Python, AWS Bedrock, Artificial Intelligence, Generation, AWS",1 week ago,3.9,171  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-lead-ai-engineer-experion-kochi-thiruvananthapuram-7-to-12-years-020726012892
AI Engineer,Teknuova,Hybrid - Gurugram,2-5 Yrs,Not Disclosed,"Artificial Intelligence, Python, Natural Language Processing, LangChain, LLM, Agentic AI Frameworks, API Development, Machine Learning",6 days ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-teknuova-gurugram-2-to-5-years-030726031282
AI Engineer,BDO India,Mumbai,5-10 Yrs,Not Disclosed,"RAG, LLM, Fast API, Python, Artificial Intelligence, API",1 week ago,3.1,747  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-bdo-india-mumbai-5-to-10-years-010726031104
Gen AI engg,Iris Software,"Hybrid - Pune, Delhi / NCR",6-10 Yrs,Not Disclosed,"Vector Db, Large Language Model, Retrieval Augmented Generation, Python, GCP, Artificial Intelligence, Development, Azzure",2 weeks ago,3.7,1942  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engg-iris-software-pune-delhi-ncr-6-to-10-years-260626013033
