title,company,location,experience,salary,skills,date_posted,company_rating,company_reviews,role_searched,scraped_date,job_url
AI Engineer,DS STREAM,Hybrid - Bengaluru,4-7 Yrs,Not Disclosed,"Machine Learning, SQL, Pytorch, Azure Cloud, Python, Tensorflow, Airflow, Pyspark",3+ weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-ds-stream-bengaluru-4-to-7-years-260226032693
Generative AI Engineer,Embitel Technologies,Bengaluru,5-9 Yrs,Not Disclosed,"Gen AI, NLP, LLM, Python, Natural language processing, Gen, Artificial Intelligence",2 weeks ago,4.0,292  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-embitel-technologies-bengaluru-5-to-9-years-190626018642
Agentic AI Engineer.,Cirruslabs,"Hyderabad, Mangaluru, Bengaluru",4-7 Yrs,10-20 Lacs PA,"Agentic Ai, Aiml, Retrieval Augmented Generation, Python, Langgraph, Langchain, Artificial Intelligence, llm",3+ weeks ago,3.7,38  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-agentic-ai-engineer-cirruslabs-hyderabad-mangaluru-bengaluru-4-to-7-years-110626022042
Gen AI Engineer,Ascendion Engineering,Hybrid - Bengaluru,1-2 Yrs,Not Disclosed,"Langchain, Langgraph, Vector Db, Retrieval Augmented Generation, Python, Fine Tuning, Generative Ai, Backend Development",3 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-ascendion-engineering-bengaluru-1-to-2-years-100626025921
AI Engineer,TekWissen,Bengaluru,5-10 Yrs,Not Disclosed,"Llamaindex, LangGraph, AutoGen, Artificial Intelligence, Aiml, RAG, Azure AI, Al",3+ weeks ago,4.9,1893  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-tekwissen-bengaluru-5-to-10-years-100626025146
AI Engineer,Stack Digital,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",3-8 Yrs,Not Disclosed,"Analytical skills, Computer science, Cloud computing, deep learning, Web technologies, Artificial Intelligence, Machine learning, Programming",2 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-stack-digital-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-8-years-240626504330
AI Engineer,ZiniosEdge Software Technologies,Bengaluru,4-9 Yrs,Not Disclosed,"image processing, python, natural language processing, neural networks, microsoft azure, machine learning, artificial intelligence, sql",2 weeks ago,3.6,48  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-ziniosedge-software-technologies-pvt-ltd-bengaluru-4-to-9-years-230626504415
Generative AI Engineer,Xebia It Architects,Hybrid - Bengaluru,6-11 Yrs,Not Disclosed,"Agentic Ai, Generative Ai, Langchain, Langgraph, Artificial Intelligence, Vector Database, Langflow, MCP",2 weeks ago,3.0,1016  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-xebia-it-architects-bengaluru-6-to-11-years-230626033784
Gen AI Engineer,ZeMoSo Technologies,"Hybrid - Hyderabad, Pune, Bengaluru",5-10 Yrs,Not Disclosed,"Generative Ai, Java, Python, Gen, Artificial Intelligence",2 weeks ago,3.0,227  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-zemoso-technologies-hyderabad-pune-bengaluru-5-to-10-years-230626018447
Gen AI Engineer,Ascendion Engineering,Hybrid - Bengaluru,5-10 Yrs,Not Disclosed,"Generative Ai, LLM, Python, Open AI, Retrieval Augmented Generation, Machine Learning, Bedrock, Deep Learning",2 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-ascendion-engineering-bengaluru-5-to-10-years-230626009591
Generative AI Engineer,Luxoft,Hybrid - Bengaluru,7-12 Yrs,Not Disclosed,"Gen AI, LLM, Python, Java, AI/ML, Node.Js, Hugging Face Transformers, LangChain",3 weeks ago,3.6,852  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-luxoft-bengaluru-7-to-12-years-180626038561
AI Engineer,Azentio,Bengaluru,2-7 Yrs,Not Disclosed,"Computer science, Automation, Bfsi, Workflow, System design, Customer service, Asset management, Open source",3 weeks ago,2.6,11  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-azentio-bengaluru-2-to-7-years-160626501919
Gen AI Engineer,Teksystems,"Hyderabad, Bengaluru",8-10 Yrs,Not Disclosed,"Aws Bedrock, Amazon q, Generative Ai, Machine Learning, Python, Artificial Intelligence, Aiml, Gen",3 weeks ago,3.1,1431  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-teksystems-hyderabad-bengaluru-8-to-10-years-150626039149
"Associate Principal, AI Engineer",Illuminz,Bengaluru,5-10 Yrs,Not Disclosed,"Hibernate, Automation, Enterprise applications, MySQL, Oracle, Adobe, Monitoring, SQL",3 weeks ago,2.7,19  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-associate-principal-ai-engineer-illumina-inc-bengaluru-5-to-10-years-120626504155
AI Engineer,Coderound Ai,Bengaluru,3-8 Yrs,Not Disclosed,"Training, Backend, Diagnostics, Machine learning, healthcare management, Data collection, Manager Technology, Research",3 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-coderound-ai-bengaluru-3-to-8-years-120626501647
AI Engineer,Dsights,Hybrid - Bengaluru(Whitefield),1-5 Yrs,Not Disclosed,"Artificial Intelligence, Generative Ai, Data Engineering, Natural Language Processing, Chatbot, Machine Learning, Devops, Ml Algorithms",3+ weeks ago,3.6,4  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-dsights-bengaluru-1-to-5-years-110626021756
AI Engineer,NetApp,Bengaluru,5-8 Yrs,Not Disclosed,"algorithms, osd, c++, jsp, mql, numpy, artificial intelligence, sql",3+ weeks ago,3.7,458  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-netapp-bengaluru-5-to-8-years-090626033937
AI Engineer- UBS,Clifyx Technology,Bengaluru,3-6 Yrs,Not Disclosed,"Computer vision, Service tax, Architecture, Billing, Machine learning, Banking, Vendor, Python",2 weeks ago,3.2,33  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-ubs-clifyx-technology-bengaluru-3-to-6-years-230626504555
AI Engineer,Vation Digital,Bengaluru,1-4 Yrs,Not Disclosed,"orchestration, GCP, Postgresql, MySQL, Machine learning, Javascript, Cosmos, Data warehousing",2 weeks ago,4.2,5  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-vation-digital-bengaluru-1-to-4-years-220626500657
AI Engineer,Docusign,Bengaluru,5-10 Yrs,Not Disclosed,"Product management, Computer science, Automation, Costing, Test execution, Workflow, Product design, Test cases",3+ weeks ago,3.6,19  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-docusign-bengaluru-5-to-10-years-100626505929
Generative AI Engineer,Tanisha Systems,Bengaluru,3-6 Yrs,Not Disclosed,"Retrieval-Augmented Generation, embeddings, LLaMA, Artificial Intelligence, Generation",3+ weeks ago,2.8,111  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-tanisha-systems-bengaluru-3-to-6-years-100626023098
AI Engineer,Coderound Ai,Bengaluru,4-9 Yrs,Not Disclosed,"Backend, Diagnostics, Scalability, Machine learning, healthcare management, Infrastructure, Manager Technology, Operations",3+ weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-coderound-ai-bengaluru-4-to-9-years-090626502740
AI Engineer,Brigosha Technologies,Bengaluru,1-4 Yrs,Not Disclosed,"image processing, algorithms, c++, python, natural language processing, neural networks, machine learning, artificial intelligence",2 weeks ago,2.1,153  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-brigosha-technologies-bengaluru-1-to-4-years-190626502547
AI Engineer,SSD Shared Services,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",3-8 Yrs,Not Disclosed,"Analytical skills, Computer science, Cloud computing, deep learning, Web technologies, Artificial Intelligence, Machine learning, Programming",2 weeks ago,2.0,4  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-ssd-shared-services-private-limited-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-8-years-240626506592
AI Engineer,SSD Shared Services,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",3-7 Yrs,Not Disclosed,"Automation, Manager Quality Assurance, Claims, Enterprise integration, Architecture, Enterprise architecture, Coding, System integration",2 weeks ago,2.0,4  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-ssd-shared-services-private-limited-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-7-years-220626504146
AI Engineer,Becton Dickinson,Bengaluru,3-5 Yrs,Not Disclosed,"Computer vision, Automation, Backend, Usage, Prototype, Healthcare, Genetics, SDK",3 weeks ago,3.9,622  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-bd-bengaluru-3-to-5-years-180626505088
AI Engineer,Allucent,Bengaluru,5-8 Yrs,Not Disclosed,"Computer science, Version control, GIT, Talent acquisition, Artificial Intelligence, Data processing, Visual Studio, Cosmos",3+ weeks ago,3.4,29  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-allucent-bengaluru-5-to-8-years-171125502100
Generative AI Engineer,Brigosha Technologies,Bengaluru,1-4 Yrs,Not Disclosed,"image processing, python, natural language processing, neural networks, machine learning, artificial intelligence, sql, deep learning",3+ weeks ago,2.1,153  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-brigosha-technologies-bengaluru-1-to-4-years-110626505075
AI Engineer,Diverse Lynx,Bengaluru,5-7 Yrs,Not Disclosed,"Retail, Automation, github, Architecture, Cloud, Programming, Deployment, SQL",3+ weeks ago,3.3,396  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-diverse-lynx-bengaluru-5-to-7-years-110626501822
AI Engineer,Docusign,Bengaluru,8-13 Yrs,Not Disclosed,"Performance tuning, Costing, Data modeling, MySQL, OLAP, JSON, Teradata, Analytics",3+ weeks ago,3.6,19  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-docusign-bengaluru-8-to-13-years-140526502783
AI Engineer,Lunartree,Bengaluru,1-2 Yrs,Not Disclosed,"Product quality, github, Quality improvement, Memory management, Postgresql, Pharma, Data structures, Life sciences",3+ weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-lunartree-bengaluru-1-to-2-years-050526502838
Gen AI Engineer,HR India Solutions,"Pune, Gurugram, Bengaluru",10-20 Yrs,Not Disclosed,"Langchain, Gen AI, Langgraph, Retrieval Augmented Generation, Python, Tensorflow, Artificial Intelligence, Natural Language Processing",3+ weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-hr-india-solutions-pune-gurugram-bengaluru-10-to-20-years-110626030536
Gen AI Engineer,HR India Solutions,"Pune, Gurugram, Bengaluru",8-13 Yrs,Not Disclosed,"Langchain, Gen AI, Langgraph, Retrieval Augmented Generation, Python, Tensorflow, Artificial Intelligence, Natural Language Processing",3+ weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-hr-india-solutions-pune-gurugram-bengaluru-8-to-13-years-110626030526
Gen AI Engineer,HR India Solutions,"Pune, Gurugram, Bengaluru",5-10 Yrs,Not Disclosed,"Langchain, Gen AI, Langgraph, Retrieval Augmented Generation, Python, Tensorflow, Artificial Intelligence, Natural Language Processing",3+ weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-hr-india-solutions-pune-gurugram-bengaluru-5-to-10-years-110626030514
Generative AI Engineer,Big 4 Accounting Firms,"Hybrid - Hyderabad, Bengaluru",5-10 Yrs,16-31 Lacs PA,"Generative Ai, Python, Ai Techniques, Copilot, Agentic Ai, Gen AI, Prompt Engineering, Ai Algorithms",3 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-anlage-infotech-hyderabad-bengaluru-5-to-10-years-280526030103
Gen AI Engineer,WOW Softech,"Hyderabad, Bengaluru",6-8 Yrs,Not Disclosed,"Generative Ai, Artificial Intelligence, Machine Learning, Python, Gen, Intelligence, Machine",3 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-wow-softech-hyderabad-bengaluru-6-to-8-years-120626019961
Gen AI Engineer,WOW Softech,"Hybrid - Hyderabad, Bengaluru",6-9 Yrs,Not Disclosed,"Generative Ai, Langchain, Github, Copilot, Machine Learning, Gemini, Python, Gen",3 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-wow-softech-hyderabad-bengaluru-6-to-9-years-120626016931
Gen AI Engineer,Mount Talent Consulting Pvt. Ltd.,Hybrid - Bengaluru,5-10 Yrs,18-25 Lacs PA,"Artificial Intelligence, Agentic Ai, Generative Ai, LLM, Machine Learning, Ml, Gen, Intelligence",2 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-mount-talent-consulting-bengaluru-5-to-10-years-220626912709
Gen AI Engineer,Pylon Management Consulting,Hybrid - Bengaluru,5-8 Yrs,Not Disclosed,"Machine Learning, Gen AI, Generative Ai, Python, Gen, Artificial Intelligence, Machine",3 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-pylon-management-consulting-bengaluru-5-to-8-years-160626004604
AI Engineer,TekWissen,Bengaluru,5-10 Yrs,Not Disclosed,"Resource optimization, Solution design, security compliance, Usage, cloud security, Scalability, Architecture, Machine learning",3+ weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-tekwissen-bengaluru-5-to-10-years-110626502665
Gen AI Engineer,IBM,Bengaluru,6-10 Yrs,Not Disclosed,"Python, Machine Learning, ai engineer, gen ai, data scientist, Data Science, Agentic Ai, Generative Ai",3+ weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-naukri-e-hire-campaign-bengaluru-6-to-10-years-100626022637
Agentic AI Engineer,Premier Consultants,Hybrid - Bengaluru,5-10 Yrs,Not Disclosed,"Agentic Ai, Model Context Protocol, LLM, Prompt Engineering, Graph, Large Language Model, Microsoft Graph, MCP",3+ weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-agentic-ai-engineer-premier-consultants-bengaluru-5-to-10-years-100626031394
AI Engineer (MLOPS + LLM),US MNC (analytics),"Pune, Bengaluru, Delhi / NCR",7-12 Yrs,30-45 Lacs PA,"Langchain, Artificial Intelligence, MLOps, Large Language Model, Python, Ci Cd Pipeline, Ci/Cd, Devops",3 weeks ago,N/A,N/A,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-mlops-llm-aspyra-hr-services-pune-bengaluru-delhi-ncr-7-to-12-years-180626026159
Generative AI Engineer,Coforge,"Hyderabad, Pune, Greater Noida",6-11 Yrs,Not Disclosed,"Langchain, AI, RAG, Python, GenAI, Generative Ai, Agentic, Architecture",2 weeks ago,3.3,9068  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-coforge-hyderabad-pune-greater-noida-6-to-11-years-220626002390
Mid AI Engineer,Coforge,"Noida, Greater Noida, Delhi / NCR",4-8 Yrs,10-20 Lacs PA,"AI, Tensorflow, Python, Artificial Intelligence",3 weeks ago,3.3,9068  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-mid-ai-engineer-coforge-noida-greater-noida-delhi-ncr-4-to-8-years-160626011728
"Agentic AI Engineer For AI &DS, BSI",NOVARTIS,Hyderabad,10-12 Yrs,Not Disclosed,"Computer science, PDF, data science, Cloud Services, Machine learning, Agile, Project delivery, Operations",3+ weeks ago,4.2,2021  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-agentic-ai-engineer-for-ai-ds-bsi-novartis-healthcare-pvt-ltd-hyderabad-10-to-12-years-130326504864
AI Engineer,FCS Software Solutions,Hybrid - Noida(NSEZ),2-5 Yrs,Not Disclosed,"Langchain, Agentic Ai, CI CD Pipeline, Langgraph, Large Language Model, Tensorflow, pgvector, ML Pipelines",3 weeks ago,3.7,169  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-fcs-software-solutions-noida-2-to-5-years-180626014105
AI Engineer,Amiseq,"Pune, Chennai",3-5 Yrs,Not Disclosed,"studio, foundry, cd, continuous integration, rest, semantic, python, api integration",3+ weeks ago,3.5,25  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-amiseq-pune-chennai-3-to-5-years-090626023312
GEN AI Engineer,Johnson Electric,Chennai,5-8 Yrs,Not Disclosed,"Artificial Intelligence, Machine Learning, Kubernetes, LlamaIndex Frameworks, Azure Cloud, LangChain, Agentic Workflows, AI Services",3 weeks ago,3.5,172  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-engineer-johnson-electric-chennai-5-to-8-years-160626021550
Generative AI Engineer- Blackstraw.ai- Chennai- Immediate Joiner- WFO,Blackstraw Technologies,Chennai,2-7 Yrs,Not Disclosed,"Agentic Ai, COmputer Vision, Generative Artificial Intelligence, Python, Artificial Intelligence, Machine Learning, Vision, Intelligence",3 weeks ago,4.2,86  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-blackstraw-ai-chennai-immediate-joiner-wfo-blackstraw-technologies-chennai-2-to-7-years-080626035514
AI Engineer  Generative AI & LLM,ti Steps,Chennai,5-8 Yrs,10-20 Lacs PA,"Artificial Intelligence, Openai, Python, Intelligence",3 weeks ago,3.9,19  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-generative-ai-llm-ti-steps-chennai-5-to-8-years-170626032841
AI Engineer,Onemagnify,Chennai,11-16 Yrs,Not Disclosed,"ai engineer, algorithms, data pipelines, design, ai, research, code quality, ml",2 weeks ago,4.2,33  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-onemagnify-chennai-11-to-16-years-230626507161
Generative AI Engineer,Blackstraw Technologies,Chennai,1-12 Yrs,5-35 Lacs PA,"Agentic Ai, Generative Ai, Retrieval Augmented Generation, Prompt Engineering, Langchain, Large Language Model, Python, Languages",3 weeks ago,4.2,86  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-generative-ai-engineer-blackstraw-technologies-chennai-1-to-12-years-160626015529
AI Engineer/Consultant/Specialist | GeakMinds | Chennai,Geak Minds,Hybrid - Chennai,7-12 Yrs,Not Disclosed,"Client Management, Generative Ai, AI&ML, Cloud Platform, Python, Data Science, Team Management, Natural Language Processing",2 weeks ago,4.7,62  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-ai-engineer-consultant-specialist-geakminds-chennai-geak-minds-chennai-7-to-12-years-230626034601
Gen AI/Prompt Engineer,Krazy Mantra It,"Kolkata, Hyderabad, Pune, Chennai, Bengaluru",0-15 Yrs,Not Disclosed,"image processing, algorithms, python, natural language processing, neural networks, machine learning, artificial intelligence, deep learning",3+ weeks ago,3.7,93  Reviews,AI Engineer,2026-07-10,https://www.naukri.com/job-listings-gen-ai-prompt-engineer-krazy-mantra-group-of-companies-kolkata-hyderabad-pune-chennai-bengaluru-0-to-15-years-220425503055
